Command,PID,User,FD,Type,Device,Size/Off,Node,Name
com.android.email,796,u0_a18,41,,,,,pipe:[5910]
com.android.email,796,u0_a18,42,,,,,pipe:[5910]
com.android.email,796,u0_a18,43,,,,,anon_inode:[eventpoll]
com.android.email,796,u0_a18,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.email,796,u0_a18,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.exchange,815,u0_a19,exe,,,,,/system/bin/app_process
com.android.exchange,815,u0_a19,0,,,,,/dev/null
com.android.exchange,815,u0_a19,1,,,,,/dev/null
com.android.exchange,815,u0_a19,2,,,,,/dev/null
com.android.exchange,815,u0_a19,3,,,,,/dev/log/main
com.android.exchange,815,u0_a19,4,,,,,/dev/log/radio
com.android.exchange,815,u0_a19,5,,,,,/dev/log/events
com.android.exchange,815,u0_a19,6,,,,,/dev/log/system
com.android.exchange,815,u0_a19,7,,,,,/system/framework/core.jar
com.android.exchange,815,u0_a19,8,,,,,/system/framework/core-junit.jar
com.android.exchange,815,u0_a19,9,,,,,/dev/__properties__ (deleted)
com.android.exchange,815,u0_a19,10,,,,,/dev/binder
com.android.exchange,815,u0_a19,11,,,,,/system/framework/bouncycastle.jar
com.android.exchange,815,u0_a19,12,,,,,/system/framework/ext.jar
com.android.exchange,815,u0_a19,13,,,,,/system/framework/framework.jar
com.android.exchange,815,u0_a19,14,,,,,/system/framework/framework2.jar
com.android.exchange,815,u0_a19,15,,,,,/system/framework/android.policy.jar
com.android.exchange,815,u0_a19,16,,,,,/system/framework/services.jar
com.android.exchange,815,u0_a19,17,,,,,/system/framework/apache-xml.jar
com.android.exchange,815,u0_a19,18,,,,,/system/framework/framework.jar
com.android.exchange,815,u0_a19,19,,,,,/system/framework/framework-res.apk
com.android.exchange,815,u0_a19,20,,,,,/system/etc/system_fonts.xml
com.android.exchange,815,u0_a19,21,,,,,/system/etc/fallback_fonts.xml
com.android.exchange,815,u0_a19,22,,,,,/system/framework/core.jar
com.android.exchange,815,u0_a19,23,,,,,/dev/urandom
com.android.exchange,815,u0_a19,24,,,,,pipe:[6385]
com.android.exchange,815,u0_a19,25,,,,,/dev/cpuctl/apps/tasks
com.android.exchange,815,u0_a19,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.exchange,815,u0_a19,27,,,,,socket:[5889]
com.android.exchange,815,u0_a19,28,,,,,pipe:[5890]
com.android.exchange,815,u0_a19,29,,,,,pipe:[5890]
com.android.exchange,815,u0_a19,30,,,,,pipe:[6385]
com.android.exchange,815,u0_a19,31,,,,,anon_inode:[eventpoll]
com.android.exchange,815,u0_a19,32,,,,,/dev/ashmem
com.android.exchange,815,u0_a19,33,,,,,/dev/ashmem
com.android.exchange,815,u0_a19,34,,,,,/system/app/Exchange2.apk
com.android.exchange,815,u0_a19,35,,,,,/system/app/Exchange2.apk
com.android.exchange,815,u0_a19,36,,,,,/system/app/Exchange2.apk
com.android.exchange,815,u0_a19,37,,,,,pipe:[5916]
com.android.exchange,815,u0_a19,38,,,,,pipe:[5916]
com.android.exchange,815,u0_a19,39,,,,,anon_inode:[eventpoll]
com.android.exchange,815,u0_a19,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.exchange,815,u0_a19,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.mms,835,u0_a28,exe,,,,,/system/bin/app_process
com.android.mms,835,u0_a28,0,,,,,/dev/null
com.android.mms,835,u0_a28,1,,,,,/dev/null
com.android.mms,835,u0_a28,2,,,,,/dev/null
com.android.mms,835,u0_a28,3,,,,,/dev/log/main
com.android.mms,835,u0_a28,4,,,,,/dev/log/radio
com.android.mms,835,u0_a28,5,,,,,/dev/log/events
com.android.mms,835,u0_a28,6,,,,,/dev/log/system
com.android.mms,835,u0_a28,7,,,,,/system/framework/core.jar
com.android.mms,835,u0_a28,8,,,,,/system/framework/core-junit.jar
com.android.mms,835,u0_a28,9,,,,,/dev/__properties__ (deleted)
com.android.mms,835,u0_a28,10,,,,,/dev/binder
com.android.mms,835,u0_a28,11,,,,,/system/framework/bouncycastle.jar
com.android.mms,835,u0_a28,12,,,,,/system/framework/ext.jar
com.android.mms,835,u0_a28,13,,,,,/system/framework/framework.jar
com.android.mms,835,u0_a28,14,,,,,/system/framework/framework2.jar
com.android.mms,835,u0_a28,15,,,,,/system/framework/android.policy.jar
com.android.mms,835,u0_a28,16,,,,,/system/framework/services.jar
com.android.mms,835,u0_a28,17,,,,,/system/framework/apache-xml.jar
com.android.mms,835,u0_a28,18,,,,,/system/framework/framework.jar
com.android.mms,835,u0_a28,19,,,,,/system/framework/framework-res.apk
com.android.mms,835,u0_a28,20,,,,,/system/etc/system_fonts.xml
com.android.mms,835,u0_a28,21,,,,,/system/etc/fallback_fonts.xml
com.android.mms,835,u0_a28,22,,,,,/system/framework/core.jar
com.android.mms,835,u0_a28,23,,,,,/dev/urandom
com.android.mms,835,u0_a28,24,,,,,pipe:[6417]
com.android.mms,835,u0_a28,25,,,,,/dev/cpuctl/apps/tasks
com.android.mms,835,u0_a28,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.mms,835,u0_a28,27,,,,,socket:[6411]
com.android.mms,835,u0_a28,28,,,,,pipe:[6412]
com.android.mms,835,u0_a28,29,,,,,pipe:[6412]
com.android.mms,835,u0_a28,30,,,,,pipe:[6417]
com.android.mms,835,u0_a28,31,,,,,anon_inode:[eventpoll]
com.android.mms,835,u0_a28,32,,,,,/dev/ashmem
com.android.mms,835,u0_a28,33,,,,,/dev/ashmem
com.android.mms,835,u0_a28,34,,,,,/system/app/Mms.apk
com.android.mms,835,u0_a28,35,,,,,/system/app/Mms.apk
com.android.mms,835,u0_a28,36,,,,,/system/app/Mms.apk
com.android.mms,835,u0_a28,37,,,,,/data/data/com.android.mms/databases/message_templates.db
com.android.mms,835,u0_a28,38,,,,,pipe:[6426]
com.android.mms,835,u0_a28,39,,,,,pipe:[6426]
com.android.mms,835,u0_a28,40,,,,,anon_inode:[eventpoll]
com.android.mms,835,u0_a28,41,,,,,pipe:[6427]
com.android.mms,835,u0_a28,42,,,,,pipe:[6427]
com.android.mms,835,u0_a28,43,,,,,anon_inode:[eventpoll]
com.android.mms,835,u0_a28,44,,,,,pipe:[6429]
com.android.mms,835,u0_a28,45,,,,,pipe:[6429]
com.android.mms,835,u0_a28,46,,,,,anon_inode:[eventpoll]
com.android.mms,835,u0_a28,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.mms,835,u0_a28,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.voicedialer,879,u0_a45,exe,,,,,/system/bin/app_process
com.android.voicedialer,879,u0_a45,0,,,,,/dev/null
com.android.voicedialer,879,u0_a45,1,,,,,/dev/null
com.android.voicedialer,879,u0_a45,2,,,,,/dev/null
com.android.voicedialer,879,u0_a45,3,,,,,/dev/log/main
com.android.voicedialer,879,u0_a45,4,,,,,/dev/log/radio
com.android.voicedialer,879,u0_a45,5,,,,,/dev/log/events
com.android.voicedialer,879,u0_a45,6,,,,,/dev/log/system
com.android.voicedialer,879,u0_a45,7,,,,,/system/framework/core.jar
com.android.voicedialer,879,u0_a45,8,,,,,/system/framework/core-junit.jar
com.android.voicedialer,879,u0_a45,9,,,,,/dev/__properties__ (deleted)
com.android.voicedialer,879,u0_a45,10,,,,,/dev/binder
com.android.voicedialer,879,u0_a45,11,,,,,/system/framework/bouncycastle.jar
com.android.voicedialer,879,u0_a45,12,,,,,/system/framework/ext.jar
com.android.voicedialer,879,u0_a45,13,,,,,/system/framework/framework.jar
com.android.voicedialer,879,u0_a45,14,,,,,/system/framework/framework2.jar
com.android.voicedialer,879,u0_a45,15,,,,,/system/framework/android.policy.jar
com.android.voicedialer,879,u0_a45,16,,,,,/system/framework/services.jar
com.android.voicedialer,879,u0_a45,17,,,,,/system/framework/apache-xml.jar
com.android.voicedialer,879,u0_a45,18,,,,,/system/framework/framework.jar
com.android.voicedialer,879,u0_a45,19,,,,,/system/framework/framework-res.apk
com.android.voicedialer,879,u0_a45,20,,,,,/system/etc/system_fonts.xml
com.android.voicedialer,879,u0_a45,21,,,,,/system/etc/fallback_fonts.xml
com.android.voicedialer,879,u0_a45,22,,,,,/system/framework/core.jar
com.android.voicedialer,879,u0_a45,23,,,,,/dev/urandom
com.android.voicedialer,879,u0_a45,24,,,,,pipe:[5943]
com.android.voicedialer,879,u0_a45,25,,,,,/dev/cpuctl/apps/tasks
com.android.voicedialer,879,u0_a45,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.voicedialer,879,u0_a45,27,,,,,socket:[6469]
com.android.voicedialer,879,u0_a45,28,,,,,pipe:[6470]
com.android.voicedialer,879,u0_a45,29,,,,,pipe:[6470]
com.android.voicedialer,879,u0_a45,30,,,,,pipe:[5943]
com.android.voicedialer,879,u0_a45,31,,,,,anon_inode:[eventpoll]
com.android.voicedialer,879,u0_a45,32,,,,,/dev/ashmem
com.android.voicedialer,879,u0_a45,33,,,,,/dev/ashmem
com.android.voicedialer,879,u0_a45,34,,,,,/system/app/VoiceDialer.apk
com.android.voicedialer,879,u0_a45,35,,,,,/system/app/VoiceDialer.apk
com.android.voicedialer,879,u0_a45,36,,,,,/system/app/VoiceDialer.apk
com.android.voicedialer,879,u0_a45,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.voicedialer,879,u0_a45,mem,,b3:1d,8192,8196,/system/bin/app_process
com.google.android.gm,892,u0_a48,exe,,,,,/system/bin/app_process
com.google.android.gm,892,u0_a48,0,,,,,/dev/null
com.google.android.gm,892,u0_a48,1,,,,,/dev/null
com.google.android.gm,892,u0_a48,2,,,,,/dev/null
com.google.android.gm,892,u0_a48,3,,,,,/dev/log/main
com.google.android.gm,892,u0_a48,4,,,,,/dev/log/radio
com.google.android.gm,892,u0_a48,5,,,,,/dev/log/events
com.google.android.gm,892,u0_a48,6,,,,,/dev/log/system
com.google.android.gm,892,u0_a48,7,,,,,/system/framework/core.jar
com.google.android.gm,892,u0_a48,8,,,,,/system/framework/core-junit.jar
com.google.android.gm,892,u0_a48,9,,,,,/dev/__properties__ (deleted)
com.google.android.gm,892,u0_a48,10,,,,,/dev/binder
com.google.android.gm,892,u0_a48,11,,,,,/system/framework/bouncycastle.jar
com.google.android.gm,892,u0_a48,12,,,,,/system/framework/ext.jar
com.google.android.gm,892,u0_a48,13,,,,,/system/framework/framework.jar
com.google.android.gm,892,u0_a48,14,,,,,/system/framework/framework2.jar
com.google.android.gm,892,u0_a48,15,,,,,/system/framework/android.policy.jar
com.google.android.gm,892,u0_a48,16,,,,,/system/framework/services.jar
com.google.android.gm,892,u0_a48,17,,,,,/system/framework/apache-xml.jar
com.google.android.gm,892,u0_a48,18,,,,,/system/framework/framework.jar
com.google.android.gm,892,u0_a48,19,,,,,/system/framework/framework-res.apk
com.google.android.gm,892,u0_a48,20,,,,,/system/etc/system_fonts.xml
com.google.android.gm,892,u0_a48,21,,,,,/system/etc/fallback_fonts.xml
com.google.android.gm,892,u0_a48,22,,,,,/system/framework/core.jar
com.google.android.gm,892,u0_a48,23,,,,,/dev/urandom
com.google.android.gm,892,u0_a48,24,,,,,pipe:[5947]
com.google.android.gm,892,u0_a48,25,,,,,/dev/cpuctl/apps/tasks
com.google.android.gm,892,u0_a48,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.google.android.gm,892,u0_a48,27,,,,,socket:[6487]
com.google.android.gm,892,u0_a48,28,,,,,pipe:[6488]
com.google.android.gm,892,u0_a48,29,,,,,pipe:[6488]
com.google.android.gm,892,u0_a48,30,,,,,pipe:[5947]
com.google.android.gm,892,u0_a48,31,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,32,,,,,/dev/ashmem
com.google.android.gm,892,u0_a48,33,,,,,/dev/ashmem
com.google.android.gm,892,u0_a48,34,,,,,/data/app/com.google.android.gm-1.apk
com.google.android.gm,892,u0_a48,35,,,,,/data/app/com.google.android.gm-1.apk
com.google.android.gm,892,u0_a48,36,,,,,/data/app/com.google.android.gm-1.apk
com.google.android.gm,892,u0_a48,37,,,,,pipe:[6532]
com.google.android.gm,892,u0_a48,38,,,,,pipe:[6532]
com.google.android.gm,892,u0_a48,39,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,40,,,,,pipe:[6538]
com.google.android.gm,892,u0_a48,41,,,,,pipe:[6538]
com.google.android.gm,892,u0_a48,42,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,43,,,,,pipe:[5952]
com.google.android.gm,892,u0_a48,44,,,,,pipe:[5952]
com.google.android.gm,892,u0_a48,45,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,46,,,,,pipe:[6541]
com.google.android.gm,892,u0_a48,47,,,,,pipe:[6541]
com.google.android.gm,892,u0_a48,48,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,49,,,,,pipe:[5975]
com.google.android.gm,892,u0_a48,50,,,,,pipe:[5975]
com.google.android.gm,892,u0_a48,51,,,,,anon_inode:[eventpoll]
com.google.android.gm,892,u0_a48,mem,,b3:1d,0,8196,/system/bin/app_process
com.google.android.gm,892,u0_a48,mem,,b3:1d,8192,8196,/system/bin/app_process
com.android.calendar,920,u0_a10,exe,,,,,/system/bin/app_process
com.android.calendar,920,u0_a10,0,,,,,/dev/null
com.android.calendar,920,u0_a10,1,,,,,/dev/null
com.android.calendar,920,u0_a10,2,,,,,/dev/null
com.android.calendar,920,u0_a10,3,,,,,/dev/log/main
com.android.calendar,920,u0_a10,4,,,,,/dev/log/radio
com.android.calendar,920,u0_a10,5,,,,,/dev/log/events
com.android.calendar,920,u0_a10,6,,,,,/dev/log/system
com.android.calendar,920,u0_a10,7,,,,,/system/framework/core.jar
com.android.calendar,920,u0_a10,8,,,,,/system/framework/core-junit.jar
com.android.calendar,920,u0_a10,9,,,,,/dev/__properties__ (deleted)
com.android.calendar,920,u0_a10,10,,,,,/dev/binder
com.android.calendar,920,u0_a10,11,,,,,/system/framework/bouncycastle.jar
com.android.calendar,920,u0_a10,12,,,,,/system/framework/ext.jar
com.android.calendar,920,u0_a10,13,,,,,/system/framework/framework.jar
com.android.calendar,920,u0_a10,14,,,,,/system/framework/framework2.jar
com.android.calendar,920,u0_a10,15,,,,,/system/framework/android.policy.jar
com.android.calendar,920,u0_a10,16,,,,,/system/framework/services.jar
com.android.calendar,920,u0_a10,17,,,,,/system/framework/apache-xml.jar
com.android.calendar,920,u0_a10,18,,,,,/system/framework/framework.jar
com.android.calendar,920,u0_a10,19,,,,,/system/framework/framework-res.apk
com.android.calendar,920,u0_a10,20,,,,,/system/etc/system_fonts.xml
com.android.calendar,920,u0_a10,21,,,,,/system/etc/fallback_fonts.xml
com.android.calendar,920,u0_a10,22,,,,,/system/framework/core.jar
com.android.calendar,920,u0_a10,23,,,,,/dev/urandom
com.android.calendar,920,u0_a10,24,,,,,pipe:[6594]
com.android.calendar,920,u0_a10,25,,,,,/dev/cpuctl/apps/tasks
com.android.calendar,920,u0_a10,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.android.calendar,920,u0_a10,27,,,,,socket:[6583]
com.android.calendar,920,u0_a10,28,,,,,pipe:[6584]
com.android.calendar,920,u0_a10,29,,,,,pipe:[6584]
com.android.calendar,920,u0_a10,30,,,,,pipe:[6594]
com.android.calendar,920,u0_a10,31,,,,,anon_inode:[eventpoll]
com.android.calendar,920,u0_a10,32,,,,,/dev/ashmem
com.android.calendar,920,u0_a10,33,,,,,/dev/ashmem
com.android.calendar,920,u0_a10,34,,,,,/system/app/Calendar.apk
com.android.calendar,920,u0_a10,35,,,,,/system/app/Calendar.apk
com.android.calendar,920,u0_a10,36,,,,,/system/app/Calendar.apk
com.android.calendar,920,u0_a10,37,,,,,pipe:[5972]
com.android.calendar,920,u0_a10,38,,,,,pipe:[5972]
com.android.calendar,920,u0_a10,39,,,,,anon_inode:[eventpoll]
com.android.calendar,920,u0_a10,40,,,,,pipe:[5973]
com.android.calendar,920,u0_a10,41,,,,,pipe:[5973]
com.android.calendar,920,u0_a10,42,,,,,anon_inode:[eventpoll]
com.android.calendar,920,u0_a10,43,,,,,pipe:[6000]
com.android.calendar,920,u0_a10,45,,,,,pipe:[6000]
com.android.calendar,920,u0_a10,46,,,,,anon_inode:[eventpoll]
com.android.calendar,920,u0_a10,mem,,b3:1d,0,8196,/system/bin/app_process
com.android.calendar,920,u0_a10,mem,,b3:1d,8192,8196,/system/bin/app_process
jackpal.androidterm,995,u0_a40,exe,,,,,/system/bin/app_process
jackpal.androidterm,995,u0_a40,0,,,,,/dev/null
jackpal.androidterm,995,u0_a40,1,,,,,/dev/null
jackpal.androidterm,995,u0_a40,2,,,,,/dev/null
jackpal.androidterm,995,u0_a40,3,,,,,/dev/log/main
jackpal.androidterm,995,u0_a40,4,,,,,/dev/log/radio
jackpal.androidterm,995,u0_a40,5,,,,,/dev/log/events
jackpal.androidterm,995,u0_a40,6,,,,,/dev/log/system
jackpal.androidterm,995,u0_a40,7,,,,,/system/framework/core.jar
jackpal.androidterm,995,u0_a40,8,,,,,/system/framework/core-junit.jar
jackpal.androidterm,995,u0_a40,9,,,,,/dev/__properties__ (deleted)
jackpal.androidterm,995,u0_a40,10,,,,,/dev/binder
jackpal.androidterm,995,u0_a40,11,,,,,/system/framework/bouncycastle.jar
jackpal.androidterm,995,u0_a40,12,,,,,/system/framework/ext.jar
jackpal.androidterm,995,u0_a40,13,,,,,/system/framework/framework.jar
jackpal.androidterm,995,u0_a40,14,,,,,/system/framework/framework2.jar
jackpal.androidterm,995,u0_a40,15,,,,,/system/framework/android.policy.jar
jackpal.androidterm,995,u0_a40,16,,,,,/system/framework/services.jar
jackpal.androidterm,995,u0_a40,17,,,,,/system/framework/apache-xml.jar
jackpal.androidterm,995,u0_a40,18,,,,,/system/framework/framework.jar
jackpal.androidterm,995,u0_a40,19,,,,,/system/framework/framework-res.apk
jackpal.androidterm,995,u0_a40,20,,,,,/system/etc/system_fonts.xml
jackpal.androidterm,995,u0_a40,21,,,,,/system/etc/fallback_fonts.xml
jackpal.androidterm,995,u0_a40,22,,,,,/system/framework/core.jar
jackpal.androidterm,995,u0_a40,23,,,,,/dev/urandom
jackpal.androidterm,995,u0_a40,24,,,,,pipe:[6894]
jackpal.androidterm,995,u0_a40,25,,,,,/dev/cpuctl/apps/tasks
jackpal.androidterm,995,u0_a40,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
jackpal.androidterm,995,u0_a40,27,,,,,socket:[6888]
jackpal.androidterm,995,u0_a40,28,,,,,pipe:[6889]
jackpal.androidterm,995,u0_a40,29,,,,,pipe:[6889]
jackpal.androidterm,995,u0_a40,30,,,,,pipe:[6894]
jackpal.androidterm,995,u0_a40,31,,,,,anon_inode:[eventpoll]
jackpal.androidterm,995,u0_a40,32,,,,,/dev/ashmem
jackpal.androidterm,995,u0_a40,33,,,,,/dev/ashmem
jackpal.androidterm,995,u0_a40,34,,,,,/system/app/Term.apk
jackpal.androidterm,995,u0_a40,35,,,,,/system/app/Term.apk
jackpal.androidterm,995,u0_a40,36,,,,,/system/app/Term.apk
jackpal.androidterm,995,u0_a40,37,,,,,/dev/ptmx
jackpal.androidterm,995,u0_a40,38,,,,,socket:[6916]
jackpal.androidterm,995,u0_a40,40,,,,,pipe:[6928]
jackpal.androidterm,995,u0_a40,41,,,,,pipe:[6928]
jackpal.androidterm,995,u0_a40,42,,,,,anon_inode:[eventpoll]
jackpal.androidterm,995,u0_a40,43,,,,,socket:[8022]
jackpal.androidterm,995,u0_a40,45,,,,,/dev/pmem
jackpal.androidterm,995,u0_a40,46,,,,,anon_inode:genlock
jackpal.androidterm,995,u0_a40,47,,,,,/dev/genlock
jackpal.androidterm,995,u0_a40,48,,,,,/dev/pmem
jackpal.androidterm,995,u0_a40,49,,,,,anon_inode:genlock
jackpal.androidterm,995,u0_a40,50,,,,,/dev/genlock
jackpal.androidterm,995,u0_a40,51,,,,,/dev/pmem
jackpal.androidterm,995,u0_a40,52,,,,,anon_inode:genlock
jackpal.androidterm,995,u0_a40,53,,,,,/dev/genlock
jackpal.androidterm,995,u0_a40,mem,,b3:1d,0,8196,/system/bin/app_process
jackpal.androidterm,995,u0_a40,mem,,b3:1d,8192,8196,/system/bin/app_process
sh,1009,u0_a40,exe,,,,,/system/bin/mksh
sh,1009,u0_a40,0,,,,,/dev/pts/0
sh,1009,u0_a40,1,,,,,/dev/pts/0
sh,1009,u0_a40,2,,,,,/dev/pts/0
sh,1009,u0_a40,3,,,,,/dev/log/main
sh,1009,u0_a40,4,,,,,/dev/log/radio
sh,1009,u0_a40,5,,,,,/dev/log/events
sh,1009,u0_a40,6,,,,,/dev/log/system
sh,1009,u0_a40,9,,,,,/dev/__properties__ (deleted)
sh,1009,u0_a40,18,,,,,/system/framework/framework.jar
sh,1009,u0_a40,19,,,,,/system/framework/framework-res.apk
sh,1009,u0_a40,20,,,,,/system/etc/system_fonts.xml
sh,1009,u0_a40,21,,,,,/system/etc/fallback_fonts.xml
sh,1009,u0_a40,22,,,,,/system/framework/core.jar
sh,1009,u0_a40,23,,,,,/dev/urandom
sh,1009,u0_a40,24,,,,,pipe:[6894]
sh,1009,u0_a40,25,,,,,/dev/tty
sh,1009,u0_a40,27,,,,,socket:[6888]
sh,1009,u0_a40,28,,,,,pipe:[6889]
sh,1009,u0_a40,29,,,,,pipe:[6889]
sh,1009,u0_a40,30,,,,,pipe:[6894]
sh,1009,u0_a40,31,,,,,anon_inode:[eventpoll]
sh,1009,u0_a40,32,,,,,/dev/ashmem
sh,1009,u0_a40,33,,,,,/dev/ashmem
sh,1009,u0_a40,34,,,,,/system/app/Term.apk
sh,1009,u0_a40,35,,,,,/system/app/Term.apk
sh,1009,u0_a40,37,,,,,/dev/pts/0
sh,1009,u0_a40,38,,,,,socket:[6916]
sh,1009,u0_a40,39,,,,,socket:[6919]
sh,1009,u0_a40,mem,,b3:1d,0,8253,/system/bin/mksh
sh,1009,u0_a40,mem,,b3:1d,147456,8253,/system/bin/mksh
sh,1009,u0_a40,mem,,b3:1d,0,8246,/system/bin/linker
sh,1009,u0_a40,mem,,b3:1d,73728,8246,/system/bin/linker
sh,1009,u0_a40,mem,,b3:1d,77824,8246,/system/bin/linker
sh,1023,root,exe,,,,,/system/bin/mksh
sh,1023,root,0,,,,,/dev/pts/0
sh,1023,root,1,,,,,/dev/pts/0
sh,1023,root,2,,,,,/dev/pts/0
sh,1023,root,3,,,,,/dev/log/main
sh,1023,root,4,,,,,/dev/log/radio
sh,1023,root,5,,,,,/dev/log/events
sh,1023,root,6,,,,,/dev/log/system
sh,1023,root,8,,,,,/dev/log/main
sh,1023,root,9,,,,,/dev/__properties__ (deleted)
sh,1023,root,10,,,,,/dev/log/radio
sh,1023,root,11,,,,,/dev/log/events
sh,1023,root,12,,,,,/dev/log/system
sh,1023,root,18,,,,,/system/framework/framework.jar
sh,1023,root,19,,,,,/system/framework/framework-res.apk
sh,1023,root,20,,,,,/system/etc/system_fonts.xml
sh,1023,root,21,,,,,/system/etc/fallback_fonts.xml
sh,1023,root,22,,,,,/system/framework/core.jar
sh,1023,root,23,,,,,/dev/urandom
sh,1023,root,24,,,,,pipe:[6894]
sh,1023,root,25,,,,,/dev/tty
sh,1023,root,27,,,,,socket:[6888]
sh,1023,root,28,,,,,pipe:[6889]
sh,1023,root,29,,,,,pipe:[6889]
sh,1023,root,30,,,,,pipe:[6894]
sh,1023,root,31,,,,,anon_inode:[eventpoll]
sh,1023,root,32,,,,,/dev/ashmem
sh,1023,root,33,,,,,/dev/ashmem
sh,1023,root,34,,,,,/system/app/Term.apk
sh,1023,root,35,,,,,/system/app/Term.apk
sh,1023,root,37,,,,,/dev/pts/0
sh,1023,root,38,,,,,socket:[6916]
sh,1023,root,39,,,,,socket:[6919]
sh,1023,root,mem,,b3:1d,0,8253,/system/bin/mksh
sh,1023,root,mem,,b3:1d,147456,8253,/system/bin/mksh
com.noshufou.android.su,1033,u0_a38,exe,,,,,/system/bin/app_process
com.noshufou.android.su,1033,u0_a38,0,,,,,/dev/null
com.noshufou.android.su,1033,u0_a38,1,,,,,/dev/null
com.noshufou.android.su,1033,u0_a38,2,,,,,/dev/null
com.noshufou.android.su,1033,u0_a38,3,,,,,/dev/log/main
com.noshufou.android.su,1033,u0_a38,4,,,,,/dev/log/radio
com.noshufou.android.su,1033,u0_a38,5,,,,,/dev/log/events
com.noshufou.android.su,1033,u0_a38,6,,,,,/dev/log/system
com.noshufou.android.su,1033,u0_a38,7,,,,,/system/framework/core.jar
com.noshufou.android.su,1033,u0_a38,8,,,,,/system/framework/core-junit.jar
com.noshufou.android.su,1033,u0_a38,9,,,,,/dev/__properties__ (deleted)
com.noshufou.android.su,1033,u0_a38,10,,,,,/dev/binder
com.noshufou.android.su,1033,u0_a38,11,,,,,/system/framework/bouncycastle.jar
com.noshufou.android.su,1033,u0_a38,12,,,,,/system/framework/ext.jar
com.noshufou.android.su,1033,u0_a38,13,,,,,/system/framework/framework.jar
com.noshufou.android.su,1033,u0_a38,14,,,,,/system/framework/framework2.jar
com.noshufou.android.su,1033,u0_a38,15,,,,,/system/framework/android.policy.jar
com.noshufou.android.su,1033,u0_a38,16,,,,,/system/framework/services.jar
com.noshufou.android.su,1033,u0_a38,17,,,,,/system/framework/apache-xml.jar
com.noshufou.android.su,1033,u0_a38,18,,,,,/system/framework/framework.jar
com.noshufou.android.su,1033,u0_a38,19,,,,,/system/framework/framework-res.apk
com.noshufou.android.su,1033,u0_a38,20,,,,,/system/etc/system_fonts.xml
com.noshufou.android.su,1033,u0_a38,21,,,,,/system/etc/fallback_fonts.xml
com.noshufou.android.su,1033,u0_a38,22,,,,,/system/framework/core.jar
com.noshufou.android.su,1033,u0_a38,23,,,,,/dev/urandom
com.noshufou.android.su,1033,u0_a38,24,,,,,pipe:[6986]
com.noshufou.android.su,1033,u0_a38,25,,,,,/dev/cpuctl/apps/tasks
com.noshufou.android.su,1033,u0_a38,26,,,,,/dev/cpuctl/apps/bg_non_interactive/tasks
com.noshufou.android.su,1033,u0_a38,27,,,,,socket:[6980]
com.noshufou.android.su,1033,u0_a38,28,,,,,pipe:[6981]
com.noshufou.android.su,1033,u0_a38,29,,,,,pipe:[6981]
com.noshufou.android.su,1033,u0_a38,30,,,,,pipe:[6986]
com.noshufou.android.su,1033,u0_a38,31,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,32,,,,,/dev/ashmem
com.noshufou.android.su,1033,u0_a38,33,,,,,/dev/ashmem
com.noshufou.android.su,1033,u0_a38,34,,,,,/system/app/Superuser.apk
com.noshufou.android.su,1033,u0_a38,35,,,,,/system/app/Superuser.apk
com.noshufou.android.su,1033,u0_a38,36,,,,,/system/app/Superuser.apk
com.noshufou.android.su,1033,u0_a38,37,,,,,pipe:[8351]
com.noshufou.android.su,1033,u0_a38,38,,,,,pipe:[8351]
com.noshufou.android.su,1033,u0_a38,39,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,40,,,,,/data/data/com.noshufou.android.su/databases/su.db
com.noshufou.android.su,1033,u0_a38,41,,,,,pipe:[10582]
com.noshufou.android.su,1033,u0_a38,42,,,,,pipe:[7896]
com.noshufou.android.su,1033,u0_a38,43,,,,,pipe:[7896]
com.noshufou.android.su,1033,u0_a38,44,,,,,socket:[7004]
com.noshufou.android.su,1033,u0_a38,45,,,,,anon_inode:[eventpoll]
com.noshufou.android.su,1033,u0_a38,46,,,,,/dev/log/main
com.noshufou.android.su,1033,u0_a38,47,,,,,/dev/log/radio
com.noshufou.android.su,1033,u0_a38,48,,,,,/dev/log/events
com.noshufou.android.su,1033,u0_a38,49,,,,,/dev/log/system
