PID,Name,Path
460,MSASN1.dll,C:\Windows\system32\MSASN1.dll
460,wevtapi.dll,C:\Windows\system32\wevtapi.dll
460,IMM32.DLL,C:\Windows\system32\IMM32.DLL
460,MSCTF.dll,C:\Windows\system32\MSCTF.dll
460,cngaudit.dll,C:\Windows\system32\cngaudit.dll
460,AUTHZ.dll,C:\Windows\system32\AUTHZ.dll
460,ncrypt.dll,C:\Windows\system32\ncrypt.dll
460,bcrypt.dll,C:\Windows\system32\bcrypt.dll
460,msprivs.DLL,C:\Windows\system32\msprivs.DLL
460,netjoin.dll,C:\Windows\system32\netjoin.dll
460,negoexts.DLL,C:\Windows\system32\negoexts.DLL
460,Secur32.dll,C:\Windows\system32\Secur32.dll
460,cryptbase.dll,C:\Windows\system32\cryptbase.dll
460,kerberos.DLL,C:\Windows\system32\kerberos.DLL
460,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll
460,WS2_32.dll,C:\Windows\system32\WS2_32.dll
460,NSI.dll,C:\Windows\system32\NSI.dll
460,mswsock.dll,C:\Windows\system32\mswsock.dll
460,wship6.dll,C:\Windows\System32\wship6.dll
460,msv1_0.DLL,C:\Windows\system32\msv1_0.DLL
460,netlogon.DLL,C:\Windows\system32\netlogon.DLL
460,DNSAPI.dll,C:\Windows\system32\DNSAPI.dll
460,logoncli.dll,C:\Windows\system32\logoncli.dll
460,schannel.DLL,C:\Windows\system32\schannel.DLL
460,CRYPT32.dll,C:\Windows\system32\CRYPT32.dll
460,wdigest.DLL,C:\Windows\system32\wdigest.DLL
460,rsaenh.dll,C:\Windows\system32\rsaenh.dll
460,tspkg.DLL,C:\Windows\system32\tspkg.DLL
460,pku2u.DLL,C:\Windows\system32\pku2u.DLL
460,bcryptprimitives.dll,C:\Windows\system32\bcryptprimitives.dll
460,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
460,efslsaext.dll,C:\Windows\system32\efslsaext.dll
460,scecli.DLL,C:\Windows\system32\scecli.DLL
460,credssp.dll,C:\Windows\system32\credssp.dll
460,WINSTA.dll,C:\Windows\system32\WINSTA.dll
460,keyiso.dll,C:\Windows\system32\keyiso.dll
460,IPHLPAPI.DLL,C:\Windows\system32\IPHLPAPI.DLL
460,WINNSI.DLL,C:\Windows\system32\WINNSI.DLL
460,netutils.dll,C:\Windows\system32\netutils.dll
460,wshtcpip.dll,C:\Windows\System32\wshtcpip.dll
460,USERENV.dll,C:\Windows\system32\USERENV.dll
460,profapi.dll,C:\Windows\system32\profapi.dll
460,efssvc.dll,C:\Windows\system32\efssvc.dll
460,EFSCORE.dll,C:\Windows\system32\EFSCORE.dll
460,EFSUTIL.dll,C:\Windows\system32\EFSUTIL.dll
460,slc.dll,C:\Windows\system32\slc.dll
460,GPAPI.dll,C:\Windows\system32\GPAPI.dll
460,WTSAPI32.dll,C:\Windows\system32\WTSAPI32.dll
460,dssenh.dll,C:\Windows\system32\dssenh.dll
464,svchost.exe,C:\Windows\system32\svchost.exe
464,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
464,kernel32.dll,C:\Windows\system32\kernel32.dll
464,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
464,msvcrt.dll,C:\Windows\system32\msvcrt.dll
464,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
464,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
464,ole32.dll,C:\Windows\system32\ole32.dll
464,GDI32.dll,C:\Windows\system32\GDI32.dll
464,USER32.dll,C:\Windows\system32\USER32.dll
464,LPK.dll,C:\Windows\system32\LPK.dll
464,USP10.dll,C:\Windows\system32\USP10.dll
464,IMM32.DLL,C:\Windows\system32\IMM32.DLL
464,MSCTF.dll,C:\Windows\system32\MSCTF.dll
464,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll
464,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
464,dnsrslvr.dll,c:\windows\system32\dnsrslvr.dll
464,WS2_32.dll,C:\Windows\system32\WS2_32.dll
464,NSI.dll,C:\Windows\system32\NSI.dll
464,DNSAPI.dll,c:\windows\system32\DNSAPI.dll
464,WINNSI.DLL,c:\windows\system32\WINNSI.DLL
464,Fwpuclnt.dll,C:\Windows\system32\Fwpuclnt.dll
464,dnsext.dll,C:\Windows\System32\dnsext.dll
464,USERENV.dll,C:\Windows\system32\USERENV.dll
464,profapi.dll,C:\Windows\system32\profapi.dll
464,GPAPI.dll,C:\Windows\system32\GPAPI.dll
464,mswsock.dll,C:\Windows\system32\mswsock.dll
464,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
464,wship6.dll,C:\Windows\System32\wship6.dll
464,iphlpapi.dll,C:\Windows\system32\iphlpapi.dll
464,dhcpcsvc.DLL,C:\Windows\system32\dhcpcsvc.DLL
464,dhcpcsvc6.DLL,C:\Windows\system32\dhcpcsvc6.DLL
464,wshtcpip.dll,C:\Windows\System32\wshtcpip.dll
464,wkssvc.dll,c:\windows\system32\wkssvc.dll
464,netutils.dll,c:\windows\system32\netutils.dll
464,netjoin.dll,c:\windows\system32\netjoin.dll
464,SspiCli.dll,C:\Windows\system32\SspiCli.dll
464,cryptsvc.dll,c:\windows\system32\cryptsvc.dll
464,CRYPTNET.dll,c:\windows\system32\CRYPTNET.dll
464,CRYPT32.dll,C:\Windows\system32\CRYPT32.dll
464,MSASN1.dll,C:\Windows\system32\MSASN1.dll
464,WLDAP32.dll,C:\Windows\system32\WLDAP32.dll
464,nlasvc.dll,c:\windows\system32\nlasvc.dll
464,wevtapi.dll,c:\windows\system32\wevtapi.dll
464,ncsi.dll,c:\windows\system32\ncsi.dll
464,WINHTTP.dll,c:\windows\system32\WINHTTP.dll
464,webio.dll,c:\windows\system32\webio.dll
464,CFGMGR32.dll,C:\Windows\system32\CFGMGR32.dll
464,secur32.dll,C:\Windows\system32\secur32.dll
464,credssp.dll,C:\Windows\system32\credssp.dll
464,VSSAPI.DLL,C:\Windows\system32\VSSAPI.DLL
464,ATL.DLL,C:\Windows\system32\ATL.DLL
464,VssTrace.DLL,C:\Windows\system32\VssTrace.DLL
464,ssdpapi.dll,C:\Windows\system32\ssdpapi.dll
464,OLEAUT32.dll,C:\Windows\system32\OLEAUT32.dll
464,samcli.dll,C:\Windows\system32\samcli.dll
464,SAMLIB.dll,C:\Windows\system32\SAMLIB.dll
464,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll
464,rsaenh.dll,C:\Windows\system32\rsaenh.dll
464,CLBCatQ.DLL,C:\Windows\system32\CLBCatQ.DLL
464,es.dll,C:\Windows\system32\es.dll
464,wkscli.dll,C:\Windows\system32\wkscli.dll
464,PROPSYS.dll,C:\Windows\system32\PROPSYS.dll
464,bcrypt.dll,C:\Windows\system32\bcrypt.dll
464,bcryptprimitives.dll,C:\Windows\system32\bcryptprimitives.dll
464,WTSAPI32.dll,C:\Windows\system32\WTSAPI32.dll
464,WINSTA.dll,C:\Windows\system32\WINSTA.dll
464,SHLWAPI.dll,C:\Windows\system32\SHLWAPI.dll
464,ESENT.dll,C:\Windows\system32\ESENT.dll
464,psapi.dll,C:\Windows\system32\psapi.dll
468,lsm.exe,C:\Windows\system32\lsm.exe
468,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
468,kernel32.dll,C:\Windows\system32\kernel32.dll
468,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
468,msvcrt.dll,C:\Windows\system32\msvcrt.dll
468,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
468,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
468,SYSNTFY.dll,C:\Windows\system32\SYSNTFY.dll
468,WMsgAPI.dll,C:\Windows\system32\WMsgAPI.dll
468,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll
468,pcwum.dll,C:\Windows\system32\pcwum.dll
468,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
468,secur32.dll,C:\Windows\system32\secur32.dll
468,SSPICLI.DLL,C:\Windows\system32\SSPICLI.DLL
468,credssp.dll,C:\Windows\system32\credssp.dll
468,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
576,svchost.exe,C:\Windows\system32\svchost.exe
576,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
576,kernel32.dll,C:\Windows\system32\kernel32.dll
576,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
576,msvcrt.dll,C:\Windows\system32\msvcrt.dll
576,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
576,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
576,umpnpmgr.dll,c:\windows\system32\umpnpmgr.dll
576,SPINF.dll,c:\windows\system32\SPINF.dll
576,USER32.dll,C:\Windows\system32\USER32.dll
576,GDI32.dll,C:\Windows\system32\GDI32.dll
576,LPK.dll,C:\Windows\system32\LPK.dll
576,USP10.dll,C:\Windows\system32\USP10.dll
576,DEVRTL.dll,c:\windows\system32\DEVRTL.dll
576,IMM32.DLL,C:\Windows\system32\IMM32.DLL
576,MSCTF.dll,C:\Windows\system32\MSCTF.dll
576,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
576,USERENV.dll,C:\Windows\system32\USERENV.dll
576,profapi.dll,C:\Windows\system32\profapi.dll
576,GPAPI.dll,C:\Windows\system32\GPAPI.dll
576,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll
576,umpo.dll,c:\windows\system32\umpo.dll
576,WINSTA.dll,c:\windows\system32\WINSTA.dll
576,SETUPAPI.dll,C:\Windows\system32\SETUPAPI.dll
576,CFGMGR32.dll,C:\Windows\system32\CFGMGR32.dll
576,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
576,OLEAUT32.dll,C:\Windows\system32\OLEAUT32.dll
576,ole32.dll,C:\Windows\system32\ole32.dll
576,DEVOBJ.dll,C:\Windows\system32\DEVOBJ.dll
576,pcwum.DLL,c:\windows\system32\pcwum.DLL
576,rpcss.dll,c:\windows\system32\rpcss.dll
576,SspiCli.dll,c:\windows\system32\SspiCli.dll
576,credssp.dll,C:\Windows\system32\credssp.dll
576,CLBCatQ.DLL,C:\Windows\system32\CLBCatQ.DLL
576,apphelp.dll,C:\Windows\system32\apphelp.dll
576,WTSAPI32.dll,C:\Windows\system32\WTSAPI32.dll
576,ntmarta.dll,C:\Windows\system32\ntmarta.dll
576,WLDAP32.dll,C:\Windows\system32\WLDAP32.dll
576,wmidcprv.dll,C:\Windows\system32\wbem\wmidcprv.dll
576,FastProx.dll,C:\Windows\system32\wbem\FastProx.dll
576,wbemcomn.dll,C:\Windows\system32\wbemcomn.dll
576,WS2_32.dll,C:\Windows\system32\WS2_32.dll
576,NSI.dll,C:\Windows\system32\NSI.dll
576,NTDSAPI.dll,C:\Windows\system32\NTDSAPI.dll
576,wbemprox.dll,C:\Windows\system32\wbem\wbemprox.dll
576,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll
576,rsaenh.dll,C:\Windows\system32\rsaenh.dll
576,wbemsvc.dll,C:\Windows\system32\wbem\wbemsvc.dll
576,wmiutils.dll,C:\Windows\system32\wbem\wmiutils.dll
576,WINTRUST.dll,C:\Windows\system32\WINTRUST.dll
576,CRYPT32.dll,C:\Windows\system32\CRYPT32.dll
576,MSASN1.dll,C:\Windows\system32\MSASN1.dll
616,cmd.exe,C:\Windows\system32\cmd.exe
616,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
616,kernel32.dll,C:\Windows\system32\kernel32.dll
616,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
616,msvcrt.dll,C:\Windows\system32\msvcrt.dll
616,WINBRAND.dll,C:\Windows\system32\WINBRAND.dll
616,USER32.dll,C:\Windows\system32\USER32.dll
616,GDI32.dll,C:\Windows\system32\GDI32.dll
616,LPK.dll,C:\Windows\system32\LPK.dll
616,USP10.dll,C:\Windows\system32\USP10.dll
616,IMM32.DLL,C:\Windows\system32\IMM32.DLL
616,MSCTF.dll,C:\Windows\system32\MSCTF.dll
616,apphelp.dll,C:\Windows\system32\apphelp.dll
656,svchost.exe,C:\Windows\system32\svchost.exe
656,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
656,kernel32.dll,C:\Windows\system32\kernel32.dll
656,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
656,msvcrt.dll,C:\Windows\system32\msvcrt.dll
656,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
656,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
656,rpcepmap.dll,c:\windows\system32\rpcepmap.dll
656,RpcRtRemote.dll,C:\Windows\system32\RpcRtRemote.dll
656,secur32.dll,C:\Windows\system32\secur32.dll
656,SSPICLI.DLL,C:\Windows\system32\SSPICLI.DLL
656,credssp.dll,C:\Windows\system32\credssp.dll
656,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll
656,rpcss.dll,c:\windows\system32\rpcss.dll
656,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
656,CRYPTSP.dll,C:\Windows\system32\CRYPTSP.dll
656,rsaenh.dll,C:\Windows\system32\rsaenh.dll
656,WS2_32.dll,C:\Windows\system32\WS2_32.dll
656,NSI.dll,C:\Windows\system32\NSI.dll
656,mswsock.dll,C:\Windows\system32\mswsock.dll
656,user32.dll,C:\Windows\system32\user32.dll
656,GDI32.dll,C:\Windows\system32\GDI32.dll
656,LPK.dll,C:\Windows\system32\LPK.dll
656,USP10.dll,C:\Windows\system32\USP10.dll
656,IMM32.DLL,C:\Windows\system32\IMM32.DLL
656,MSCTF.dll,C:\Windows\system32\MSCTF.dll
656,wshtcpip.dll,C:\Windows\System32\wshtcpip.dll
656,wship6.dll,C:\Windows\System32\wship6.dll
656,FirewallAPI.dll,C:\Windows\system32\FirewallAPI.dll
656,VERSION.dll,C:\Windows\system32\VERSION.dll
656,CLBCatQ.DLL,C:\Windows\system32\CLBCatQ.DLL
656,ole32.dll,C:\Windows\system32\ole32.dll
656,OLEAUT32.dll,C:\Windows\system32\OLEAUT32.dll
656,fwpuclnt.dll,C:\Windows\system32\fwpuclnt.dll
732,conhost.exe,C:\Windows\system32\conhost.exe
732,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
732,kernel32.dll,C:\Windows\system32\kernel32.dll
732,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
732,GDI32.dll,C:\Windows\system32\GDI32.dll
732,USER32.dll,C:\Windows\system32\USER32.dll
732,LPK.dll,C:\Windows\system32\LPK.dll
732,USP10.dll,C:\Windows\system32\USP10.dll
732,msvcrt.dll,C:\Windows\system32\msvcrt.dll
732,IMM32.dll,C:\Windows\system32\IMM32.dll
732,MSCTF.dll,C:\Windows\system32\MSCTF.dll
732,ole32.dll,C:\Windows\system32\ole32.dll
732,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
732,OLEAUT32.dll,C:\Windows\system32\OLEAUT32.dll
744,svchost.exe,C:\Windows\System32\svchost.exe
744,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll
744,kernel32.dll,C:\Windows\system32\kernel32.dll
744,KERNELBASE.dll,C:\Windows\system32\KERNELBASE.dll
744,msvcrt.dll,C:\Windows\system32\msvcrt.dll
744,sechost.dll,C:\Windows\SYSTEM32\sechost.dll
744,RPCRT4.dll,C:\Windows\system32\RPCRT4.dll
744,ole32.dll,C:\Windows\system32\ole32.dll
744,GDI32.dll,C:\Windows\system32\GDI32.dll
744,USER32.dll,C:\Windows\system32\USER32.dll
744,LPK.dll,C:\Windows\system32\LPK.dll
744,USP10.dll,C:\Windows\system32\USP10.dll
744,IMM32.DLL,C:\Windows\system32\IMM32.DLL
744,MSCTF.dll,C:\Windows\system32\MSCTF.dll
744,CRYPTBASE.dll,C:\Windows\System32\CRYPTBASE.dll
744,ADVAPI32.dll,C:\Windows\system32\ADVAPI32.dll
744,wevtsvc.dll,c:\windows\system32\wevtsvc.dll
744,RpcRtRemote.dll,C:\Windows\System32\RpcRtRemote.dll
744,secur32.dll,C:\Windows\System32\secur32.dll
744,SSPICLI.DLL,C:\Windows\System32\SSPICLI.DLL
744,credssp.dll,C:\Windows\System32\credssp.dll
744,WS2_32.dll,C:\Windows\system32\WS2_32.dll
744,NSI.dll,C:\Windows\system32\NSI.dll
744,mswsock.dll,C:\Windows\system32\mswsock.dll
744,wshtcpip.dll,C:\Windows\System32\wshtcpip.dll
744,wship6.dll,C:\Windows\System32\wship6.dll
744,GPAPI.dll,C:\Windows\System32\GPAPI.dll
744,ntmarta.dll,C:\Windows\System32\ntmarta.dll
744,WLDAP32.dll,C:\Windows\system32\WLDAP32.dll
744,audiosrv.dll,c:\windows\system32\audiosrv.dll
744,POWRPROF.dll,c:\windows\system32\POWRPROF.dll
744,SETUPAPI.dll,C:\Windows\system32\SETUPAPI.dll
744,CFGMGR32.dll,C:\Windows\system32\CFGMGR32.dll
744,OLEAUT32.dll,C:\Windows\system32\OLEAUT32.dll
744,DEVOBJ.dll,C:\Windows\system32\DEVOBJ.dll
744,MMDevAPI.DLL,c:\windows\system32\MMDevAPI.DLL
744,PROPSYS.dll,c:\windows\system32\PROPSYS.dll
744,AVRT.dll,c:\windows\system32\AVRT.dll
744,CLBCatQ.DLL,C:\Windows\system32\CLBCatQ.DLL
744,WINSTA.dll,C:\Windows\System32\WINSTA.dll
744,lmhsvc.dll,c:\windows\system32\lmhsvc.dll
744,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL
744,WINNSI.DLL,c:\windows\system32\WINNSI.DLL
744,nrpsrv.DLL,c:\windows\system32\nrpsrv.DLL
744,dhcpcore.dll,c:\windows\system32\dhcpcore.dll
744,DNSAPI.dll,c:\windows\system32\DNSAPI.dll
744,firewallapi.dll,C:\Windows\System32\firewallapi.dll
744,VERSION.dll,C:\Windows\System32\VERSION.dll
744,dhcpcore6.dll,C:\Windows\System32\dhcpcore6.dll
744,dhcpcsvc.DLL,C:\Windows\System32\dhcpcsvc.DLL
744,dhcpcsvc6.DLL,C:\Windows\System32\dhcpcsvc6.DLL
744,SHLWAPI.dll,C:\Windows\system32\SHLWAPI.dll
744,CRYPTSP.dll,C:\Windows\System32\CRYPTSP.dll
744,rsaenh.dll,C:\Windows\system32\rsaenh.dll
744,audioses.dll,C:\Windows\System32\audioses.dll
744,wscsvc.dll,c:\windows\system32\wscsvc.dll
744,dbghelp.dll,c:\windows\system32\dbghelp.dll
744,wbemprox.dll,C:\Windows\system32\wbem\wbemprox.dll
744,wbemcomn.dll,C:\Windows\system32\wbemcomn.dll
744,wbemsvc.dll,C:\Windows\system32\wbem\wbemsvc.dll
744,fastprox.dll,C:\Windows\system32\wbem\fastprox.dll
744,NTDSAPI.dll,C:\Windows\system32\NTDSAPI.dll
744,wuapi.dll,C:\Windows\system32\wuapi.dll
744,CRYPT32.dll,C:\Windows\system32\CRYPT32.dll
744,MSASN1.dll,C:\Windows\system32\MSASN1.dll
744,Cabinet.dll,C:\Windows\system32\Cabinet.dll
744,WINTRUST.dll,C:\Windows\system32\WINTRUST.dll
744,profapi.dll,C:\Windows\System32\profapi.dll
744,USERENV.dll,C:\Windows\System32\USERENV.dll
